Datetime,Tempmax,Tempmin,Temp,Dew,Feelslike,Precip,Precipprob,Precipcover,Preciptype,Snow,Snowdepth,Windspeed,Windgust,Winddir,Visibility,Cloudcover,Humidity,Pressure,Solarradiation,Solarenergy,Uvindex,Sunrise,Sunset,Moonphase,Icon,Conditions,Description,Stations,Address,DatetimeEpoch
2020-06-18,35.0,28.0,30.9,24.9,37.2,0.5,100.0,20.83,['rain'],0.0,0.0,23.2,28.1,104.4,11.1,45.7,71.0,1003.5,279.5,24.3,8.0,05:15:31,18:40:04,0.9,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1592413200
2020-06-19,34.5,28.0,30.6,24.7,36.6,3.1,100.0,33.33,['rain'],0.0,0.0,23.2,26.3,114.7,10.3,53.9,71.7,1005.3,222.9,19.4,8.0,05:15:42,18:40:19,0.93,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1592499600
2020-06-20,36.0,28.5,31.5,25.0,38.1,0.1,100.0,4.17,['rain'],0.0,0.0,25.9,30.6,136.4,10.0,52.8,69.5,1004.5,275.7,23.7,9.0,05:15:54,18:40:33,0.97,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1592586000
2020-06-21,36.5,29.0,32.2,25.0,39.3,0.1,100.0,4.17,['rain'],0.0,0.0,20.3,29.2,137.2,11.4,56.9,67.1,1001.8,289.0,24.9,9.0,05:16:07,18:40:46,0.0,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1592672400
2020-06-22,39.0,28.5,33.2,24.5,40.0,0.0,0.0,0.0,,0.0,0.0,22.3,35.3,130.3,11.6,53.1,63.0,1001.3,302.4,26.2,10.0,05:16:20,18:40:58,0.03,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1592758800
2020-06-23,38.5,28.0,32.6,23.8,38.6,0.1,100.0,4.17,['rain'],0.0,0.0,21.4,29.9,123.5,11.1,77.3,61.4,1002.8,294.7,25.3,10.0,05:16:34,18:41:09,0.07,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1592845200
2020-06-24,37.5,29.0,33.1,23.4,38.7,1.952,100.0,4.17,['rain'],0.0,0.0,16.6,29.9,141.1,10.6,86.6,58.5,1001.7,282.1,24.3,9.0,05:16:49,18:41:20,0.11,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1592931600
2020-06-25,33.4,29.0,30.5,25.9,38.1,0.2,100.0,8.33,['rain'],0.0,0.0,15.7,19.8,80.0,8.5,63.9,76.8,1001.3,177.0,15.2,7.0,05:17:04,18:41:29,0.14,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1593018000
2020-06-26,38.0,28.0,32.3,23.6,37.7,2.928,100.0,4.17,['rain'],0.0,0.0,27.9,32.4,143.4,11.3,78.6,62.6,1001.8,274.3,23.7,9.0,05:17:21,18:41:38,0.18,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1593104400
2020-06-27,37.5,28.5,32.6,24.0,38.6,0.0,0.0,0.0,,0.0,0.0,25.0,34.6,135.2,11.6,67.6,62.0,1002.9,295.7,25.7,10.0,05:17:37,18:41:46,0.21,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1593190800
2020-06-28,37.5,29.0,32.4,24.5,39.0,0.1,100.0,4.17,['rain'],0.0,0.0,25.0,31.0,138.0,11.9,52.9,64.8,1003.3,292.3,25.4,10.0,05:17:55,18:41:52,0.25,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1593277200
2020-06-29,36.0,28.0,31.7,25.5,39.3,0.098,100.0,4.17,['rain'],0.0,0.0,23.2,29.5,124.5,10.9,58.1,70.3,1002.8,270.6,23.3,9.0,05:18:13,18:41:58,0.28,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1593363600
2020-06-30,36.1,29.0,32.0,25.3,39.4,0.7,100.0,12.5,['rain'],0.0,0.0,24.1,26.3,120.6,10.0,57.5,68.9,1001.6,249.4,21.4,9.0,05:18:31,18:42:03,0.32,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1593450000
2020-07-01,32.9,27.0,29.3,24.7,34.7,0.505,100.0,4.17,['rain'],0.0,0.0,15.7,25.9,89.4,9.7,61.8,76.9,1001.1,213.8,18.6,8.0,05:18:50,18:42:07,0.36,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1593536400
2020-07-02,34.1,26.5,29.9,25.1,35.7,0.192,100.0,4.17,['rain'],0.0,0.0,16.6,21.2,94.9,9.1,50.0,76.1,1001.4,166.6,14.4,6.0,05:19:09,18:42:10,0.39,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1593622800
2020-07-03,33.8,28.0,30.0,25.4,36.5,1.086,100.0,12.5,['rain'],0.0,0.0,20.5,22.7,101.8,9.1,56.5,77.0,1004.1,132.6,11.4,7.0,05:19:29,18:42:12,0.43,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1593709200
2020-07-04,31.5,26.0,28.8,25.2,33.9,41.0,100.0,12.5,['rain'],0.0,0.0,14.6,23.0,95.4,9.6,57.1,81.1,1005.4,152.3,13.0,6.0,05:19:50,18:42:12,0.46,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1593795600
2020-07-05,34.3,28.0,30.6,25.3,37.3,1.3,100.0,25.0,['rain'],0.0,0.0,25.9,24.8,119.6,9.9,60.8,73.9,1003.6,217.6,18.9,8.0,05:20:10,18:42:12,0.5,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1593882000
2020-07-06,35.0,27.5,31.1,25.0,37.8,1.0,100.0,8.33,['rain'],0.0,0.0,21.4,31.3,127.3,10.3,53.7,70.7,1003.2,246.6,21.4,8.0,05:20:31,18:42:11,0.53,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1593968400
2020-07-07,36.0,29.0,31.8,25.6,39.6,0.0,0.0,0.0,,0.0,0.0,25.9,35.3,139.0,10.3,58.0,70.5,1005.3,288.6,25.1,9.0,05:20:53,18:42:08,0.56,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1594054800
2020-07-08,37.0,29.0,32.6,24.7,39.5,0.0,0.0,0.0,,0.0,0.0,24.1,28.1,147.5,11.1,74.4,64.9,1003.7,283.0,24.6,9.0,05:21:15,18:42:05,0.6,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1594141200
2020-07-09,37.6,28.5,33.5,23.6,39.2,0.0,0.0,0.0,,0.0,0.0,22.3,30.2,200.4,9.9,73.3,58.5,1000.3,275.8,23.7,9.0,05:21:37,18:42:00,0.63,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1594227600
2020-07-10,37.0,29.0,33.0,23.4,38.4,0.0,0.0,0.0,,0.0,0.0,18.5,29.9,210.4,11.4,86.4,58.7,1000.2,209.7,18.2,7.0,05:21:59,18:41:55,0.66,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1594314000
2020-07-11,33.1,29.0,31.2,22.8,35.5,0.314,100.0,8.33,['rain'],0.0,0.0,17.5,27.7,218.9,10.1,87.1,61.4,1001.9,128.5,11.0,5.0,05:22:22,18:41:48,0.69,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1594400400
2020-07-12,33.0,28.5,30.7,23.8,36.0,0.0,0.0,0.0,,0.0,0.0,16.6,24.8,198.1,9.8,51.7,67.4,1003.0,165.7,14.1,7.0,05:22:44,18:41:40,0.73,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1594486800
2020-07-13,37.0,28.0,31.9,24.1,37.6,0.3,100.0,4.17,['rain'],0.0,0.0,21.4,26.3,137.5,10.9,33.8,65.3,1004.8,289.0,25.1,9.0,05:23:07,18:41:31,0.75,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1594573200
2020-07-14,35.5,25.0,30.8,23.9,35.6,0.4,100.0,16.67,['rain'],0.0,0.0,20.3,22.3,189.3,10.6,36.8,68.1,1006.1,264.7,22.8,8.0,05:23:31,18:41:21,0.79,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1594659600
2020-07-15,37.0,28.5,32.2,24.9,39.0,0.1,100.0,4.17,['rain'],0.0,0.0,24.1,30.2,134.6,10.1,39.6,67.2,1004.0,285.7,24.6,9.0,05:23:54,18:41:09,0.82,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1594746000
2020-07-16,36.0,28.5,31.8,25.1,38.8,0.1,100.0,4.17,['rain'],0.0,0.0,22.3,30.6,126.8,10.4,54.6,68.6,1003.4,271.8,23.3,9.0,05:24:17,18:40:57,0.85,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1594832400
2020-07-17,37.5,29.0,32.5,24.5,39.1,0.0,0.0,0.0,,0.0,0.0,24.1,30.6,139.6,11.1,65.5,64.6,1003.9,290.9,25.1,9.0,05:24:41,18:40:43,0.89,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1594918800
2020-07-18,37.5,29.0,33.0,24.3,39.6,0.2,100.0,4.17,['rain'],0.0,0.0,20.5,29.2,153.8,10.9,70.8,62.7,1004.1,293.7,25.3,9.0,05:25:04,18:40:29,0.92,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1595005200
2020-07-19,36.5,29.5,32.8,24.3,39.2,4.1,100.0,16.67,['rain'],0.0,0.0,20.5,34.9,151.4,10.9,67.5,62.8,1003.4,279.8,24.1,9.0,05:25:28,18:40:13,0.95,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1595091600
2020-07-20,34.1,26.0,28.8,24.6,33.4,0.196,100.0,8.33,['rain'],0.0,0.0,18.5,24.5,93.9,9.5,50.9,78.7,1005.3,169.2,14.4,7.0,05:25:51,18:39:56,0.98,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1595178000
