datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
2020-02-19,1582045200,23.2,14.5,18.0,23.2,14.5,18.0,14.5,81.5,0.0,0.0,0.0,,0.0,0.0,44.3,14.4,46.0,1019.2,50.3,,260.2,22.6,9.0,06:06:34,1582067194,17:53:51,1582109631,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-02-20,1582131600,23.3,14.9,18.3,23.3,14.9,18.3,14.8,81.7,0.0,0.0,0.0,,0.0,0.0,45.7,15.8,50.3,1019.2,47.5,,255.5,22.2,9.0,06:06:10,1582153570,17:54:04,1582196044,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-02-21,1582218000,21.7,15.5,17.8,21.7,15.5,17.8,15.4,86.5,0.3,100.0,12.5,['rain'],0.0,0.0,56.2,20.2,45.8,1020.5,63.2,,214.7,18.7,8.0,06:05:45,1582239945,17:54:16,1582282456,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-02-22,1582304400,22.4,15.2,18.0,22.4,15.2,18.0,14.5,81.0,0.0,0.0,0.0,,0.0,0.0,62.3,21.6,43.0,1020.9,47.0,,235.0,20.4,8.0,06:05:19,1582326319,17:54:28,1582368868,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-02-23,1582390800,22.8,15.4,18.1,22.8,15.4,18.1,13.6,76.4,0.0,0.0,0.0,,0.0,0.0,55.4,18.7,43.3,1019.5,19.0,,268.2,23.1,9.0,06:04:52,1582412692,17:54:39,1582455279,0.0,Clear,Clear conditions throughout the day.,clear-day,['remote'],obs
2020-02-24,1582477200,24.5,13.2,18.4,24.5,13.2,18.4,13.2,74.4,0.0,0.0,0.0,,0.0,0.0,35.6,11.5,51.3,1017.6,15.4,,290.2,25.3,10.0,06:04:25,1582499065,17:54:50,1582541690,0.02,Clear,Clear conditions throughout the day.,clear-day,['remote'],obs
2020-02-25,1582563600,24.5,15.0,19.1,24.5,15.0,19.1,15.6,81.2,0.0,0.0,0.0,,0.0,0.0,38.9,13.0,56.8,1016.0,56.2,,243.0,20.9,8.0,06:03:57,1582585437,17:55:00,1582628100,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-02-26,1582650000,24.9,16.9,19.8,24.9,16.9,19.8,16.4,82.3,0.4,100.0,12.5,['rain'],0.0,0.0,40.3,13.3,45.4,1016.5,56.3,,223.8,19.2,8.0,06:03:29,1582671809,17:55:10,1582714510,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-02-27,1582736400,24.7,15.3,19.2,24.7,15.3,19.2,15.1,79.1,0.0,0.0,0.0,,0.0,0.0,44.3,14.8,53.9,1015.8,57.9,,280.1,24.2,10.0,06:02:59,1582758179,17:55:19,1582800919,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-02-28,1582822800,24.8,14.0,19.2,24.8,14.0,19.2,14.2,75.0,0.0,0.0,0.0,,0.0,0.0,33.5,10.4,51.3,1015.0,48.8,,281.8,24.3,10.0,06:02:29,1582844549,17:55:28,1582887328,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,['remote'],obs
2020-02-29,1582909200,24.4,15.0,19.5,24.4,15.0,19.5,16.1,82.1,1.2,100.0,29.17,['rain'],0.0,0.0,33.1,9.4,64.4,1014.4,57.6,,224.2,19.2,8.0,06:01:59,1582930919,17:55:36,1582973736,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs
2020-03-01,1582995600,25.7,16.2,20.2,25.7,16.2,20.2,17.2,84.3,1.2,100.0,25.0,['rain'],0.0,0.0,30.6,8.3,56.5,1015.0,90.7,,233.4,20.2,9.0,06:01:28,1583017288,17:55:44,1583060144,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs
2020-03-02,1583082000,25.3,15.9,19.7,25.3,15.9,19.7,16.6,83.5,1.8,100.0,25.0,['rain'],0.0,0.0,35.3,10.8,59.7,1015.1,82.4,,223.9,19.3,8.0,06:00:56,1583103656,17:55:51,1583146551,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-03-03,1583168400,25.4,16.1,20.1,25.4,16.1,20.1,16.6,81.6,0.2,100.0,8.33,['rain'],0.0,0.0,34.9,10.1,65.7,1015.3,85.7,,239.8,20.8,9.0,06:00:24,1583190024,17:55:58,1583232958,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-03-04,1583254800,26.3,16.5,20.6,26.3,16.5,20.6,16.4,78.4,0.0,0.0,0.0,,0.0,0.0,31.0,7.2,66.6,1014.9,68.6,,244.6,21.2,9.0,05:59:51,1583276391,17:56:04,1583319364,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-03-05,1583341200,25.6,17.3,20.5,25.6,17.3,20.5,17.0,81.8,0.4,100.0,12.5,['rain'],0.0,0.0,36.7,11.5,60.4,1015.7,93.1,,237.3,20.6,9.0,05:59:18,1583362758,17:56:11,1583405771,0.35,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['remote'],obs
2020-03-06,1583427600,26.1,16.3,20.7,26.1,16.3,20.7,16.3,78.3,0.7,100.0,16.67,['rain'],0.0,0.0,25.9,5.0,65.4,1016.3,72.8,,238.1,20.5,9.0,05:58:44,1583449124,17:56:16,1583492176,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-03-07,1583514000,27.3,17.6,21.1,28.2,17.6,21.1,18.1,84.9,11.9,100.0,20.83,['rain'],0.0,0.0,26.3,5.0,323.9,1015.8,76.7,,259.7,22.4,9.0,05:58:10,1583535490,17:56:22,1583578582,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-03-08,1583600400,26.3,17.4,21.5,26.3,17.4,21.5,18.5,84.4,1.4,100.0,29.17,['rain'],0.0,0.0,22.0,4.0,266.6,1013.6,40.7,,251.1,21.7,9.0,05:57:36,1583621856,17:56:27,1583664987,0.45,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,['remote'],obs
2020-03-09,1583686800,25.3,19.2,21.2,25.3,19.2,21.2,19.1,88.4,5.4,100.0,45.83,['rain'],0.0,0.0,22.7,4.7,238.5,1012.3,39.5,,226.2,19.6,8.0,05:57:01,1583708221,17:56:32,1583751392,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs
2020-03-10,1583773200,26.1,18.6,21.7,26.1,18.6,21.7,18.7,83.9,1.4,100.0,37.5,['rain'],0.0,0.0,23.8,5.0,58.1,1013.0,47.0,,247.8,21.6,9.0,05:56:26,1583794586,17:56:36,1583837796,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs
2020-03-11,1583859600,25.9,18.2,21.7,25.9,18.2,21.7,17.9,80.9,0.0,0.0,0.0,,0.0,0.0,35.3,11.9,76.8,1015.3,51.3,,261.3,22.6,9.0,05:55:50,1583880950,17:56:40,1583924200,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-03-12,1583946000,26.6,15.6,20.9,26.6,15.6,20.9,16.3,76.5,0.1,100.0,4.17,['rain'],0.0,0.0,32.0,9.4,76.9,1016.4,17.2,,278.0,24.0,10.0,05:55:14,1583967314,17:56:44,1584010604,0.58,Rain,Clear conditions throughout the day with afternoon rain.,rain,['remote'],obs
2020-03-13,1584032400,26.8,16.3,21.2,27.3,16.3,21.2,16.3,75.5,0.0,0.0,0.0,,0.0,0.0,31.7,9.7,67.7,1016.3,60.2,,294.1,25.4,10.0,05:54:38,1584053678,17:56:48,1584097008,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-03-14,1584118800,27.3,16.1,21.0,27.3,16.1,21.0,15.0,71.3,0.0,0.0,0.0,,0.0,0.0,38.2,12.2,67.0,1015.6,40.3,,293.0,25.3,10.0,05:54:01,1584140041,17:56:51,1584183411,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-03-15,1584205200,25.3,16.1,20.5,25.3,16.1,20.5,16.0,76.4,0.0,0.0,0.0,,0.0,0.0,44.6,15.5,58.4,1016.3,58.2,,287.2,24.8,10.0,05:53:24,1584226404,17:56:54,1584269814,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-03-16,1584291600,24.8,16.8,20.5,24.8,16.8,20.5,16.3,78.5,0.0,0.0,0.0,,0.0,0.0,45.7,15.5,64.1,1016.8,42.3,,298.2,25.8,10.0,05:52:47,1584312767,17:56:57,1584356217,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-03-17,1584378000,25.7,17.7,20.9,25.7,17.7,20.9,16.5,78.1,0.0,0.0,0.0,,0.0,0.0,35.6,11.2,68.2,1017.0,42.1,,290.9,25.1,10.0,05:52:10,1584399130,17:57:00,1584442620,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,['remote'],obs
2020-03-18,1584464400,26.7,14.4,20.4,26.7,14.4,20.4,14.9,73.3,0.1,100.0,4.17,['rain'],0.0,0.0,34.9,10.4,73.1,1015.1,73.9,,298.7,25.8,10.0,05:51:32,1584485492,17:57:03,1584529023,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-03-19,1584550800,26.4,16.5,21.1,26.4,16.5,21.1,15.4,72.6,0.0,0.0,0.0,,0.0,0.0,38.9,11.9,88.6,1015.2,21.7,,300.5,26.1,10.0,05:50:55,1584571855,17:57:05,1584615425,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-03-20,1584637200,26.0,15.3,20.6,26.0,15.3,20.6,13.9,67.6,0.0,0.0,0.0,,0.0,0.0,36.4,11.5,99.7,1016.0,63.6,,295.5,25.5,10.0,05:50:17,1584658217,17:57:07,1584701827,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-03-21,1584723600,27.3,16.4,21.0,27.2,16.4,21.0,15.6,74.4,0.2,100.0,4.17,['rain'],0.0,0.0,33.8,8.6,87.6,1016.0,53.4,,287.7,24.9,10.0,05:49:39,1584744579,17:57:10,1584788230,0.89,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,['remote'],obs
2020-03-22,1584810000,26.8,16.1,21.2,27.1,16.1,21.3,16.3,75.8,0.2,100.0,8.33,['rain'],0.0,0.0,32.8,6.5,81.8,1015.1,47.6,,279.4,24.2,10.0,05:49:01,1584830941,17:57:12,1584874632,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,['remote'],obs
2020-03-23,1584896400,27.5,17.3,21.5,27.6,17.3,21.6,16.6,76.0,0.0,0.0,0.0,,0.0,0.0,29.2,6.8,74.6,1014.3,46.2,,284.4,24.6,10.0,05:48:23,1584917303,17:57:14,1584961034,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-03-24,1584982800,27.2,15.1,20.9,27.1,15.1,20.9,14.8,72.2,0.5,100.0,16.67,['rain'],0.0,0.0,32.4,7.6,77.9,1014.0,34.5,,302.8,26.3,10.0,05:47:45,1585003665,17:57:16,1585047436,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs
2020-03-25,1585069200,26.8,17.4,21.6,27.4,17.4,21.6,17.3,78.7,0.8,100.0,20.83,['rain'],0.0,0.0,33.1,9.7,80.3,1013.2,56.8,,259.0,22.3,10.0,05:47:07,1585090027,17:57:18,1585133838,0.03,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,['remote'],obs
2020-03-26,1585155600,25.8,17.4,21.3,25.8,17.4,21.3,17.1,78.6,0.7,100.0,25.0,['rain'],0.0,0.0,30.2,7.2,81.2,1014.4,47.7,,264.1,22.8,9.0,05:46:29,1585176389,17:57:20,1585220240,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-03-27,1585242000,26.8,17.1,21.6,27.7,17.1,21.7,17.8,80.6,1.1,100.0,25.0,['rain'],0.0,0.0,30.6,6.8,69.9,1014.5,63.5,,262.4,22.8,9.0,05:45:51,1585262751,17:57:21,1585306641,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs
2020-03-28,1585328400,26.0,17.8,21.9,26.0,17.8,21.9,18.2,81.3,2.2,100.0,29.17,['rain'],0.0,0.0,32.4,9.0,71.0,1013.7,44.6,,251.0,21.7,8.0,05:45:13,1585349113,17:57:23,1585393043,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs
2020-03-29,1585414800,27.8,16.3,21.8,27.7,16.3,21.8,16.1,73.6,0.1,100.0,4.17,['rain'],0.0,0.0,36.0,9.7,92.8,1013.0,33.9,,305.0,26.2,10.0,05:44:35,1585435475,17:57:25,1585479445,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-03-30,1585501200,28.5,17.0,22.2,28.4,17.0,22.2,17.0,75.4,0.2,100.0,8.33,['rain'],0.0,0.0,30.6,7.2,113.4,1013.3,54.7,,282.8,24.5,10.0,05:43:57,1585521837,17:57:27,1585565847,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-03-31,1585587600,27.9,17.6,22.5,28.2,17.6,22.6,17.8,77.3,0.2,100.0,8.33,['rain'],0.0,0.0,34.6,10.4,70.2,1014.0,43.4,,276.8,24.0,10.0,05:43:19,1585608199,17:57:29,1585652249,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-04-01,1585674000,27.8,18.3,22.4,28.0,18.3,22.5,17.5,76.2,0.3,100.0,12.5,['rain'],0.0,0.0,36.0,10.1,79.3,1014.0,46.1,,301.0,25.9,10.0,05:42:41,1585694561,17:57:31,1585738651,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-04-02,1585760400,27.2,16.6,21.6,27.7,16.6,21.7,16.7,75.7,0.0,0.0,0.0,,0.0,0.0,34.6,10.4,81.3,1014.9,35.2,,302.4,26.1,10.0,05:42:04,1585780924,17:57:33,1585825053,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-04-03,1585846800,27.0,16.6,21.7,27.2,16.6,21.7,15.9,72.0,0.0,0.0,0.0,,0.0,0.0,40.7,12.6,81.6,1015.5,27.4,,315.3,27.5,10.0,05:41:27,1585867287,17:57:35,1585911455,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-04-04,1585933200,26.9,16.9,21.7,27.0,16.9,21.7,16.5,75.1,0.0,0.0,0.0,,0.0,0.0,42.1,14.0,68.1,1015.7,12.0,,314.6,27.2,10.0,05:40:50,1585953650,17:57:38,1585997858,0.37,Clear,Clear conditions throughout the day.,clear-day,['remote'],obs
2020-04-05,1586019600,27.5,16.8,21.8,27.9,16.8,21.8,16.6,74.7,0.0,0.0,0.0,,0.0,0.0,38.9,12.6,68.4,1015.8,14.2,,296.9,25.5,10.0,05:40:13,1586040013,17:57:40,1586084260,0.4,Clear,Clear conditions throughout the day.,clear-day,['remote'],obs
2020-04-06,1586106000,27.1,17.3,21.9,27.4,17.3,21.9,16.7,75.0,0.0,0.0,0.0,,0.0,0.0,32.8,8.3,61.4,1014.7,44.4,,300.0,25.8,10.0,05:39:36,1586126376,17:57:43,1586170663,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-04-07,1586192400,26.6,18.7,21.4,26.6,18.7,21.4,18.3,83.8,6.9,100.0,37.5,['rain'],0.0,0.0,25.6,6.1,51.8,1014.8,76.2,,239.6,20.7,9.0,05:39:00,1586212740,17:57:45,1586257065,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs
2020-04-08,1586278800,26.0,18.8,21.2,26.0,18.8,21.2,18.9,87.9,17.2,100.0,33.33,['rain'],0.0,0.0,28.4,8.3,56.7,1015.2,85.4,,219.6,19.1,8.0,05:38:24,1586299104,17:57:48,1586343468,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs
2020-04-09,1586365200,26.2,18.7,21.6,26.2,18.7,21.6,18.8,84.6,7.7,100.0,45.83,['rain'],0.0,0.0,35.3,10.1,59.8,1016.0,92.0,,230.9,19.7,9.0,05:37:48,1586385468,17:57:51,1586429871,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs
2020-04-10,1586451600,24.7,19.4,21.5,24.7,19.4,21.5,19.1,87.3,7.3,100.0,41.67,['rain'],0.0,0.0,31.0,9.0,74.1,1016.8,94.5,,200.5,17.3,8.0,05:37:13,1586471833,17:57:55,1586516275,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs
2020-04-11,1586538000,25.3,17.5,20.9,25.3,17.5,20.9,18.4,86.7,5.2,100.0,37.5,['rain'],0.0,0.0,25.2,6.1,67.2,1016.1,91.7,,249.3,21.7,8.0,05:36:38,1586558198,17:57:58,1586602678,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs
2020-04-12,1586624400,25.7,18.8,21.5,25.7,18.8,21.5,19.1,87.1,15.3,100.0,33.33,['rain'],0.0,0.0,30.2,7.9,59.8,1015.4,81.7,,234.7,20.3,9.0,05:36:03,1586644563,17:58:02,1586689082,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs
2020-04-13,1586710800,23.4,18.6,20.4,23.4,18.6,20.4,18.9,91.3,9.8,100.0,54.17,['rain'],0.0,0.0,36.4,12.6,55.2,1015.5,99.7,,218.4,18.8,8.0,05:35:29,1586730929,17:58:06,1586775486,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs
2020-04-14,1586797200,22.7,18.0,19.9,22.7,18.0,19.9,18.1,89.8,7.2,100.0,45.83,['rain'],0.0,0.0,37.8,13.0,53.6,1016.1,95.9,,178.9,15.5,7.0,05:34:55,1586817295,17:58:10,1586861890,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs
2020-04-15,1586883600,23.9,17.2,20.4,23.9,17.2,20.4,17.7,85.1,2.1,100.0,29.17,['rain'],0.0,0.0,29.2,9.4,56.3,1016.0,69.0,,229.0,19.7,7.0,05:34:21,1586903661,17:58:14,1586948294,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs
2020-04-16,1586970000,26.1,17.6,21.0,26.1,17.6,21.0,18.1,84.4,2.8,100.0,16.67,['rain'],0.0,0.0,23.8,5.4,71.4,1014.9,65.4,,246.5,21.2,9.0,05:33:48,1586990028,17:58:19,1587034699,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-04-17,1587056400,26.4,17.5,21.4,26.4,17.5,21.4,18.1,82.8,0.5,100.0,16.67,['rain'],0.0,0.0,25.6,7.2,96.5,1015.1,94.9,,254.0,22.0,9.0,05:33:16,1587076396,17:58:24,1587121104,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs
2020-04-18,1587142800,25.3,19.5,22.0,25.3,19.5,22.0,19.4,85.9,2.2,100.0,33.33,['rain'],0.0,0.0,24.8,6.8,103.7,1015.9,83.5,,241.5,20.9,9.0,05:32:44,1587162764,17:58:29,1587207509,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs
2020-04-19,1587229200,27.3,20.4,22.8,28.5,20.4,22.9,19.7,84.0,1.2,100.0,25.0,['rain'],0.0,0.0,25.9,6.8,122.2,1014.9,77.9,,249.7,21.6,9.0,05:32:12,1587249132,17:58:35,1587293915,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-04-20,1587315600,27.5,19.0,22.9,28.4,19.0,23.1,19.1,80.8,0.0,0.0,0.0,,0.0,0.0,29.9,9.7,100.8,1014.7,35.1,,302.4,26.1,10.0,05:31:41,1587335501,17:58:41,1587380321,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,['remote'],obs
2020-04-21,1587402000,27.7,17.9,22.5,28.1,17.9,22.5,17.9,78.1,0.0,0.0,0.0,,0.0,0.0,32.4,10.8,87.2,1014.0,60.4,,316.0,27.2,10.0,05:31:11,1587421871,17:58:47,1587466727,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-04-22,1587488400,27.6,18.4,22.6,28.2,18.4,22.6,18.1,78.2,0.0,0.0,0.0,,0.0,0.0,30.6,8.6,92.7,1013.8,85.3,,302.2,26.0,10.0,05:30:41,1587508241,17:58:53,1587553133,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-04-23,1587574800,26.9,19.2,22.6,28.5,19.2,22.6,19.7,84.4,1.2,100.0,29.17,['rain'],0.0,0.0,44.3,12.6,73.3,1014.7,67.3,,279.8,24.2,10.0,05:30:12,1587594612,17:59:00,1587639540,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs
2020-04-24,1587661200,26.1,19.8,22.0,26.1,19.8,22.0,19.5,86.3,4.7,100.0,33.33,['rain'],0.0,0.0,40.0,13.3,60.8,1015.2,90.9,,236.0,20.3,9.0,05:29:43,1587680983,17:59:07,1587725947,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],obs
2020-04-25,1587747600,25.7,18.8,21.6,25.7,18.8,21.6,19.0,85.6,1.0,100.0,25.0,['rain'],0.0,0.0,48.2,18.0,54.9,1015.1,74.7,,262.1,22.6,9.0,05:29:15,1587767355,17:59:14,1587812354,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs
2020-04-26,1587834000,24.9,19.0,21.4,24.9,19.0,21.4,18.5,84.6,1.7,100.0,25.0,['rain'],0.0,0.0,47.9,16.2,53.9,1015.8,83.7,,227.1,19.6,7.0,05:28:47,1587853727,17:59:22,1587898762,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs
2020-04-27,1587920400,26.1,18.8,21.4,26.1,18.8,21.4,18.0,81.9,0.2,100.0,4.17,['rain'],0.0,0.0,48.6,15.1,49.7,1016.3,88.5,,253.6,21.9,9.0,05:28:20,1587940100,17:59:30,1587985170,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-04-28,1588006800,25.6,17.9,21.1,25.6,17.9,21.1,17.3,79.9,0.0,0.0,0.0,,0.0,0.0,46.8,16.2,49.8,1015.8,94.9,,247.3,21.4,8.0,05:27:54,1588026474,17:59:39,1588071579,0.18,Overcast,Cloudy skies throughout the day.,cloudy,['remote'],obs
2020-04-29,1588093200,26.6,17.8,21.4,26.6,17.8,21.4,17.1,77.9,0.0,0.0,0.0,,0.0,0.0,37.4,13.3,59.1,1015.2,62.9,,274.4,23.7,10.0,05:27:29,1588112849,17:59:48,1588157988,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-04-30,1588179600,26.6,18.5,22.0,26.6,18.5,22.0,18.2,80.4,0.1,100.0,4.17,['rain'],0.0,0.0,37.4,12.2,63.6,1015.3,63.9,,269.6,23.6,8.0,05:27:04,1588199224,17:59:57,1588244397,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-05-01,1588266000,27.6,17.0,22.1,27.9,17.0,22.2,16.9,74.3,0.2,100.0,8.33,['rain'],0.0,0.0,28.8,7.9,71.6,1013.6,37.1,,304.2,26.3,10.0,05:26:40,1588285600,18:00:06,1588330806,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-05-02,1588352400,27.3,19.2,22.5,27.5,19.2,22.6,17.5,76.0,0.0,0.0,0.0,,0.0,0.0,30.2,9.0,79.9,1012.5,40.5,,306.9,26.5,10.0,05:26:16,1588371976,18:00:16,1588417216,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-05-03,1588438800,28.4,18.7,23.0,28.6,18.7,23.0,17.8,75.3,0.4,100.0,12.5,['rain'],0.0,0.0,30.6,7.2,106.9,1012.8,50.4,,286.5,24.7,10.0,05:25:54,1588458354,18:00:26,1588503626,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,['remote'],obs
2020-05-04,1588525200,28.4,20.0,23.7,28.7,20.0,23.8,18.5,75.1,0.0,0.0,0.0,,0.0,0.0,26.3,5.4,117.3,1013.5,39.3,,277.5,24.0,9.0,05:25:32,1588544732,18:00:37,1588590037,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
2020-05-05,1588611600,27.1,20.4,23.2,28.1,20.4,23.3,19.4,80.4,1.5,100.0,37.5,['rain'],0.0,0.0,29.5,8.3,106.8,1012.9,59.7,,257.4,22.2,9.0,05:25:11,1588631111,18:00:48,1588676448,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs
2020-05-06,1588698000,27.7,19.1,23.6,28.5,19.1,23.8,18.9,76.7,0.7,100.0,20.83,['rain'],0.0,0.0,30.6,9.4,130.8,1012.5,48.4,,274.5,23.8,9.0,05:24:50,1588717490,18:00:59,1588762859,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-05-07,1588784400,27.8,20.5,23.7,29.0,20.5,23.8,20.0,81.2,0.4,100.0,12.5,['rain'],0.0,0.0,30.2,9.4,144.9,1012.2,48.7,,256.1,22.1,8.0,05:24:31,1588803871,18:01:11,1588849271,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs
2020-05-08,1588870800,27.7,21.0,24.2,28.6,21.0,24.4,19.7,78.0,0.8,100.0,25.0,['rain'],0.0,0.0,25.6,6.5,159.7,1012.4,75.7,,274.6,23.8,9.0,05:24:12,1588890252,18:01:23,1588935683,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs
2020-05-09,1588957200,28.2,21.3,24.0,29.0,21.3,24.3,19.7,78.8,1.0,100.0,25.0,['rain'],0.0,0.0,25.9,5.8,158.9,1013.3,58.1,,267.2,23.1,9.0,05:23:54,1588976634,18:01:35,1589022095,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['remote'],obs
