Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Moonphase
2022-10-23,1666458000,31.5,23.2,25.7,20.5,73.7,0.0,0.0,0.0,,11.9,11.2,310.8,1014.9,63.3,22.7,251.8,21.8,9.0,0.93
2022-10-24,1666544400,30.5,23.2,25.9,21.4,76.6,0.9,100.0,12.5,['rain'],18.7,13.0,24.8,1013.8,54.9,22.4,218.8,18.8,9.0,0.96
2022-10-25,1666630800,25.6,21.7,24.0,21.7,87.3,43.1,100.0,4.17,['rain'],38.2,29.5,9.0,1015.1,98.7,14.9,16.2,1.3,1.0,0.0
2022-10-26,1666717200,25.6,21.6,23.9,21.8,88.0,72.7,100.0,4.17,['rain'],29.2,19.8,329.3,1014.4,93.7,18.8,80.6,6.9,5.0,0.03
2022-10-27,1666803600,27.3,23.2,25.3,22.0,82.3,0.5,100.0,4.17,['rain'],23.0,22.7,42.1,1014.0,63.0,19.3,229.8,19.8,8.0,0.06
2022-10-28,1666890000,27.6,21.7,24.7,20.8,79.7,0.8,100.0,29.17,['rain'],24.1,19.8,15.6,1014.5,54.9,22.0,231.0,20.0,8.0,0.1
2022-10-29,1666976400,26.2,22.7,24.4,20.9,80.9,0.2,100.0,4.17,['rain'],29.9,25.9,18.2,1014.4,70.7,20.6,238.0,20.5,8.0,0.13
2022-10-30,1667062800,28.0,22.1,24.1,19.8,77.4,0.1,100.0,4.17,['rain'],25.6,22.0,359.8,1013.5,65.4,21.5,218.5,19.0,9.0,0.17
2022-10-31,1667149200,28.0,22.5,24.7,18.8,70.7,0.1,100.0,4.17,['rain'],44.3,28.1,1.9,1013.6,51.0,22.7,246.8,21.3,9.0,0.21
2022-11-01,1667235600,28.1,21.1,24.2,16.3,62.6,0.0,0.0,0.0,,44.3,34.9,358.2,1013.6,75.9,22.7,201.9,17.3,7.0,0.25
2022-11-02,1667322000,28.6,19.2,23.0,15.3,63.7,0.0,0.0,0.0,,15.5,13.3,286.8,1011.9,76.7,22.7,226.8,19.5,8.0,0.28
2022-11-03,1667408400,28.1,18.7,22.7,15.4,64.8,0.0,0.0,0.0,,12.2,10.8,262.4,1013.1,69.8,22.9,225.0,19.3,8.0,0.31
2022-11-04,1667494800,29.0,19.7,23.5,17.2,68.5,0.4,100.0,12.5,['rain'],15.5,13.7,338.2,1015.9,57.1,22.4,180.6,15.4,8.0,0.35
2022-11-05,1667581200,25.6,21.0,23.2,19.3,78.8,5.1,100.0,4.17,['rain'],21.6,20.5,5.9,1017.9,43.8,21.7,187.0,16.1,7.0,0.38
2022-11-06,1667667600,25.7,20.1,22.6,18.8,79.3,0.0,0.0,0.0,['rain'],18.4,17.6,359.6,1017.4,30.7,21.5,236.0,20.3,8.0,0.42
2022-11-07,1667754000,26.2,19.9,22.7,18.7,79.0,0.1,100.0,4.17,['rain'],11.9,10.8,343.3,1016.3,23.5,22.1,238.3,20.6,8.0,0.46
2022-11-08,1667840400,27.1,20.1,22.8,18.8,78.6,0.0,0.0,0.0,,12.6,13.0,356.8,1016.4,21.1,23.2,240.5,20.8,8.0,0.5
2022-11-09,1667926800,26.2,20.2,23.2,19.5,80.1,0.0,0.0,0.0,,14.4,12.2,338.4,1015.9,53.4,22.4,229.6,19.9,8.0,0.52
2022-11-10,1668013200,25.6,21.3,23.8,21.3,86.1,0.1,100.0,4.17,['rain'],14.8,12.2,332.0,1015.2,74.7,21.2,107.4,9.4,5.0,0.56
2022-11-11,1668099600,26.8,22.7,25.0,22.6,86.6,1.1,100.0,4.17,['rain'],22.3,17.6,58.3,1014.2,58.3,20.6,209.4,18.1,8.0,0.59
2022-11-12,1668186000,28.0,22.6,24.8,21.7,83.4,0.1,100.0,4.17,['rain'],14.8,12.6,116.2,1013.5,48.0,22.7,222.5,19.0,8.0,0.62
2022-11-13,1668272400,26.5,22.2,24.4,21.8,85.6,0.1,100.0,4.17,['rain'],13.0,11.5,347.9,1013.9,79.0,21.2,119.0,10.2,4.0,0.65
2022-11-14,1668358800,26.6,23.1,25.1,22.3,84.7,0.3,100.0,4.17,['rain'],16.6,14.4,353.2,1014.0,63.0,22.2,207.1,17.8,7.0,0.69
2022-11-15,1668445200,27.1,23.2,25.1,22.6,86.3,2.6,100.0,4.17,['rain'],13.0,13.0,9.5,1012.9,32.4,22.1,211.2,18.3,7.0,0.72
2022-11-16,1668531600,29.5,23.3,25.7,22.7,84.0,0.9,100.0,16.67,['rain'],24.5,16.2,125.3,1011.6,17.9,22.4,216.5,18.6,7.0,0.75
2022-11-17,1668618000,29.1,23.1,25.8,23.1,85.7,1.1,100.0,4.17,['rain'],20.5,14.4,114.9,1011.3,23.5,21.9,219.5,18.9,8.0,0.78
2022-11-18,1668704400,29.0,24.1,26.0,23.3,85.4,0.1,100.0,4.17,['rain'],23.8,15.8,117.9,1012.4,36.3,21.6,215.8,18.6,8.0,0.81
2022-11-19,1668790800,28.6,24.0,25.7,22.7,83.8,1.5,100.0,4.17,['rain'],23.0,21.6,39.0,1013.1,79.0,22.0,198.0,17.0,8.0,0.85
2022-11-20,1668877200,26.7,24.0,25.2,22.1,83.5,1.2,100.0,4.17,['rain'],28.4,25.2,22.5,1012.1,82.4,20.0,112.5,9.7,5.0,0.88
2022-11-21,1668963600,27.0,22.9,24.7,22.0,85.4,0.6,100.0,4.17,['rain'],28.8,22.0,0.5,1010.7,85.7,19.7,138.0,12.0,7.0,0.91
2022-11-22,1669050000,25.0,23.1,24.1,22.1,89.0,3.7,100.0,4.17,['rain'],29.5,19.8,347.7,1010.2,96.1,17.6,26.0,2.1,1.0,0.94
2022-11-23,1669136400,25.1,23.1,23.7,22.6,93.3,217.2,100.0,4.17,['rain'],22.7,16.9,318.2,1011.1,96.6,13.2,10.8,0.8,0.0,0.98
2022-11-24,1669222800,26.1,23.7,24.6,23.1,91.5,13.6,100.0,50.0,['rain'],22.7,17.6,26.8,1011.8,94.6,9.5,121.7,10.5,6.0,0.0
2022-11-25,1669309200,25.2,23.2,24.3,22.9,91.9,121.9,100.0,4.17,['rain'],16.9,15.5,347.7,1013.2,98.8,20.8,29.0,2.4,1.0,0.04
2022-11-26,1669395600,27.6,23.7,25.2,23.2,88.9,0.6,100.0,16.67,['rain'],16.9,13.0,72.9,1011.8,54.5,22.0,206.0,17.7,7.0,0.08
2022-11-27,1669482000,29.6,23.9,25.8,23.5,87.1,0.0,0.0,0.0,,25.2,18.0,145.9,1009.0,30.7,22.1,210.3,18.0,8.0,0.11
2022-11-28,1669568400,31.6,24.3,26.6,23.2,82.1,0.1,100.0,4.17,['rain'],26.6,15.1,149.8,1008.4,27.3,22.7,213.2,18.5,8.0,0.15
2022-11-29,1669654800,31.2,24.7,26.9,23.8,83.6,0.0,0.0,0.0,,26.6,16.9,129.3,1009.6,17.5,22.1,212.1,18.4,8.0,0.18
2022-11-30,1669741200,29.7,24.7,26.3,23.8,86.0,1.4,100.0,16.67,['rain'],26.3,21.6,102.9,1012.6,29.6,21.8,201.8,17.3,7.0,0.25
2022-12-01,1669827600,25.7,17.2,22.2,20.4,90.1,16.5,100.0,4.17,['rain'],41.8,37.1,37.4,1016.3,91.4,16.6,38.8,3.4,3.0,0.26
2022-12-02,1669914000,18.0,15.7,17.2,14.5,84.4,5.6,100.0,4.17,['rain'],25.9,22.3,348.1,1018.6,96.6,20.8,47.4,4.1,2.0,0.29
2022-12-03,1670000400,21.6,16.9,19.2,15.6,79.6,0.4,100.0,16.67,['rain'],14.0,11.5,343.2,1016.1,97.6,22.7,75.2,6.5,3.0,0.33
2022-12-04,1670086800,21.6,19.6,20.7,18.8,89.0,3.9,100.0,4.17,['rain'],29.2,23.0,345.5,1016.6,99.8,19.5,17.3,1.5,1.0,0.36
2022-12-05,1670173200,19.7,16.1,17.5,15.0,85.4,12.6,100.0,4.17,['rain'],30.6,27.0,340.4,1019.8,100.0,20.4,14.8,1.3,1.0,0.4
2022-12-06,1670259600,19.1,16.6,17.7,14.3,81.1,1.1,100.0,4.17,['rain'],20.9,16.6,327.9,1018.1,100.0,21.2,30.8,2.8,1.0,0.43
2022-12-07,1670346000,20.7,17.2,18.8,16.9,88.3,0.2,100.0,4.17,['rain'],21.6,15.1,328.0,1017.1,100.0,18.3,12.9,1.2,1.0,0.47
2022-12-08,1670432400,21.3,17.7,19.7,17.8,88.8,0.6,100.0,4.17,['rain'],27.7,22.0,349.0,1016.7,99.9,20.2,26.8,2.2,1.0,0.5
2022-12-09,1670518800,21.1,18.7,20.1,18.0,87.8,0.2,100.0,4.17,['rain'],26.6,19.8,0.4,1015.4,99.9,20.7,30.0,2.7,1.0,0.53
2022-12-10,1670605200,20.9,19.1,20.0,18.2,89.4,0.2,100.0,4.17,['rain'],29.2,23.0,3.8,1014.9,100.0,18.5,14.5,1.3,1.0,0.57
2022-12-11,1670691600,19.8,17.1,18.6,16.3,86.2,2.3,100.0,4.17,['rain'],29.5,23.8,355.2,1016.9,100.0,20.1,16.2,1.3,1.0,0.6
2022-12-12,1670778000,19.1,16.1,18.0,14.1,78.3,1.3,100.0,25.0,['rain'],32.4,25.6,349.8,1018.9,88.2,22.2,19.0,1.6,1.0,0.63
2022-12-13,1670864400,20.1,14.5,17.2,12.5,74.7,0.0,0.0,0.0,['rain'],16.9,14.8,343.3,1019.3,41.4,22.7,154.1,13.3,6.0,0.67
2022-12-14,1670950800,21.5,13.7,17.6,11.6,68.7,0.1,100.0,4.17,['rain'],20.2,18.7,5.7,1020.6,30.1,22.7,203.2,17.5,8.0,0.7
2022-12-15,1671037200,21.5,13.7,17.3,11.7,71.1,0.0,0.0,0.0,,9.7,9.7,303.1,1016.6,13.8,22.7,214.6,18.7,8.0,0.73
2022-12-16,1671123600,21.5,14.1,18.4,14.6,79.3,0.4,100.0,12.5,['rain'],25.2,19.8,355.7,1016.0,50.1,22.2,209.8,18.2,8.0,0.75
2022-12-17,1671210000,20.3,16.5,18.1,11.4,66.1,1.5,100.0,4.17,['rain'],40.3,33.1,6.3,1024.1,100.0,21.0,34.0,2.9,2.0,0.8
2022-12-18,1671296400,18.0,12.6,15.9,5.6,51.1,0.0,0.0,0.0,,40.3,34.6,0.6,1025.6,70.3,22.7,114.7,9.9,6.0,0.83
2022-12-19,1671382800,18.5,11.7,15.3,7.3,59.2,0.0,0.0,0.0,,16.2,13.7,335.9,1020.2,55.2,22.7,181.3,15.5,7.0,0.86
2022-12-20,1671469200,20.7,13.5,17.0,11.8,71.9,0.3,100.0,4.17,['rain'],18.7,14.0,325.1,1016.5,83.1,22.6,169.7,14.5,8.0,0.89
2022-12-21,1671555600,19.6,15.1,17.7,12.4,72.3,4.3,100.0,4.17,['rain'],38.5,31.0,336.2,1017.6,84.2,20.0,75.3,6.5,4.0,0.93
2022-12-22,1671642000,22.1,13.7,17.5,12.4,72.8,0.0,0.0,0.0,,13.7,11.2,44.6,1016.0,66.3,22.9,212.2,18.4,8.0,0.96
2022-12-23,1671728400,23.5,15.7,18.8,13.7,73.4,0.0,0.0,0.0,['rain'],19.4,15.8,357.2,1016.8,72.8,20.8,191.5,16.5,8.0,0.0
2022-12-24,1671814800,19.9,17.5,18.6,14.4,76.7,0.1,100.0,4.17,['rain'],25.9,18.4,1.9,1019.3,90.4,21.6,20.7,1.9,1.0,0.03
2022-12-25,1671901200,22.5,14.6,18.1,12.6,71.3,0.0,0.0,0.0,,15.8,13.3,323.6,1019.2,46.0,22.1,191.7,16.5,7.0,0.06
2022-12-26,1671987600,22.2,15.7,18.9,15.1,79.1,0.1,100.0,4.17,['rain'],14.0,11.9,346.7,1019.6,43.7,22.7,192.0,16.6,7.0,0.1
2022-12-27,1672074000,22.1,19.0,20.2,17.3,83.5,1.6,100.0,37.5,['rain'],13.7,14.8,65.3,1018.8,86.7,20.6,129.9,11.0,6.0,0.13
2022-12-28,1672160400,21.7,16.4,19.4,16.6,84.4,0.6,100.0,4.17,['rain'],45.4,38.2,13.0,1019.5,84.4,21.0,183.1,15.8,7.0,0.16
2022-12-29,1672246800,16.1,14.7,15.4,11.3,76.4,1.0,100.0,16.67,['rain'],29.9,23.4,348.5,1024.1,99.8,22.5,41.8,3.6,1.0,0.2
2022-12-30,1672333200,16.4,14.5,15.5,10.3,71.5,0.2,100.0,8.33,['rain'],19.1,15.8,348.5,1025.3,99.3,23.2,59.2,5.1,2.0,0.25
2022-12-31,1672419600,17.9,14.7,16.6,11.5,71.6,0.1,100.0,4.17,['rain'],19.4,15.8,359.8,1024.0,79.7,23.1,99.3,8.5,5.0,0.27
2023-01-01,1672506000,18.7,15.1,17.2,11.6,70.2,0.2,100.0,8.33,['rain'],19.8,15.8,353.7,1023.0,88.9,22.7,142.3,12.2,7.0,0.3
2023-01-02,1672592400,18.1,15.8,17.3,13.5,78.8,0.2,100.0,8.33,['rain'],21.2,16.9,342.6,1023.3,99.3,21.1,22.3,1.9,1.0,0.34
2023-01-03,1672678800,17.5,15.7,16.5,13.2,81.4,1.1,100.0,8.33,['rain'],20.9,16.6,333.7,1023.7,100.0,21.4,25.9,2.2,1.0,0.37
2023-01-04,1672765200,18.6,16.1,17.5,13.8,78.8,0.1,100.0,4.17,['rain'],16.6,13.7,329.8,1021.8,100.0,22.3,51.1,4.4,2.0,0.41
2023-01-05,1672851600,19.5,17.2,18.0,15.9,87.7,0.4,100.0,8.33,['rain'],28.1,21.6,336.1,1021.8,100.0,18.9,17.3,1.4,1.0,0.44
2023-01-06,1672938000,20.6,17.6,19.3,15.2,77.9,0.1,100.0,4.17,['rain'],35.6,26.3,6.7,1023.1,96.0,21.5,30.8,2.8,1.0,0.47
2023-01-07,1673024400,22.3,15.4,18.6,11.6,65.3,0.0,0.0,0.0,,20.2,15.5,357.5,1020.3,50.8,22.7,211.2,18.2,8.0,0.5
2023-01-08,1673110800,21.8,16.9,18.8,13.3,71.1,0.0,0.0,0.0,,14.8,10.4,341.6,1018.7,92.0,22.7,62.8,5.5,2.0,0.54
2023-01-09,1673197200,21.1,18.0,18.9,16.2,84.5,0.8,100.0,4.17,['rain'],14.0,11.5,335.8,1018.8,99.0,21.4,38.2,3.3,1.0,0.58
2023-01-10,1673283600,19.1,17.7,18.5,17.1,91.3,3.4,100.0,4.17,['rain'],18.0,12.6,312.1,1017.4,100.0,19.7,12.1,1.0,1.0,0.61
2023-01-11,1673370000,20.2,18.2,19.3,17.7,90.6,8.2,100.0,4.17,['rain'],12.6,10.1,333.2,1014.9,96.5,19.5,43.3,3.8,2.0,0.64
2023-01-12,1673456400,22.6,18.7,20.1,18.7,92.0,11.1,100.0,4.17,['rain'],15.5,12.2,156.6,1011.8,76.8,18.4,62.4,5.4,5.0,0.68
2023-01-13,1673542800,31.9,18.9,22.6,18.6,80.2,0.0,0.0,0.0,,19.1,16.2,194.6,1008.8,15.4,22.7,223.4,19.3,8.0,0.71
2023-01-14,1673629200,33.7,19.6,24.6,17.7,67.8,0.0,0.0,0.0,,19.8,14.4,225.1,1006.3,2.5,22.7,230.0,19.7,8.0,0.74
2023-01-15,1673715600,22.2,18.6,20.4,18.2,87.1,0.1,100.0,4.17,['rain'],33.8,30.2,26.0,1011.3,68.5,18.9,47.0,4.0,3.0,0.75
2023-01-16,1673802000,18.2,13.2,15.3,12.9,86.0,10.3,100.0,4.17,['rain'],42.8,37.4,28.6,1020.0,100.0,18.7,36.1,3.0,2.0,0.81
2023-01-17,1673888400,16.3,12.7,14.9,12.8,87.3,5.6,100.0,4.17,['rain'],27.7,24.1,21.9,1021.8,100.0,17.3,19.7,1.7,1.0,0.84
2023-01-18,1673974800,15.9,12.6,14.3,10.4,77.7,1.1,100.0,4.17,['rain'],26.3,21.2,353.7,1023.9,98.6,21.3,58.5,5.0,2.0,0.88
2023-01-19,1674061200,16.6,12.7,15.0,11.9,81.6,0.1,100.0,4.17,['rain'],20.5,18.0,338.1,1022.0,99.2,22.3,41.7,3.5,1.0,0.91
2023-01-20,1674147600,18.1,14.2,16.7,13.0,79.2,0.3,100.0,4.17,['rain'],24.5,18.0,17.2,1020.9,88.3,21.4,68.8,6.1,3.0,0.94
2023-01-21,1674234000,21.1,15.0,17.1,13.0,77.2,0.0,0.0,0.0,,15.1,12.6,64.6,1017.5,52.8,22.0,196.8,17.0,8.0,0.98
2023-01-22,1674320400,23.0,15.0,18.4,15.4,83.2,0.0,0.0,0.0,,17.3,13.0,86.0,1013.9,37.6,20.5,235.5,20.4,8.0,0.0
2023-01-23,1674406800,23.7,18.6,20.1,17.9,87.6,0.4,100.0,12.5,['rain'],25.9,20.5,34.8,1014.3,78.4,21.6,182.5,15.9,8.0,0.04
2023-01-24,1674493200,19.7,13.6,16.1,10.8,71.9,2.3,100.0,29.17,['rain'],56.9,47.9,11.2,1023.9,86.4,21.8,43.2,3.7,3.0,0.08
2023-01-25,1674579600,17.2,12.2,14.4,8.3,67.2,0.0,0.0,0.0,,12.2,11.5,323.6,1020.7,58.0,22.7,193.4,16.6,8.0,0.11
2023-01-26,1674666000,20.7,13.1,16.4,12.6,79.0,0.2,100.0,4.17,['rain'],16.9,14.8,68.8,1015.8,48.8,22.6,221.0,19.1,8.0,0.15
2023-01-27,1674752400,18.8,14.1,16.4,12.6,78.9,5.7,100.0,4.17,['rain'],48.6,40.0,13.3,1021.6,100.0,18.6,36.4,3.3,2.0,0.18
2023-01-28,1674838800,16.1,12.1,14.7,7.5,62.4,0.4,100.0,12.5,['rain'],22.7,18.7,12.6,1023.3,67.8,22.6,121.0,10.4,6.0,0.25
2023-01-29,1674925200,18.1,10.2,14.6,6.6,60.4,0.0,0.0,0.0,,22.7,20.2,11.1,1024.0,27.3,22.7,244.4,21.0,9.0,0.25
2023-01-30,1675011600,20.1,9.7,14.6,6.4,59.8,0.0,0.0,0.0,,12.2,11.9,337.1,1021.6,38.1,22.7,249.3,21.4,9.0,0.28
2023-01-31,1675098000,21.6,11.1,15.5,9.7,69.8,0.0,0.0,0.0,,20.5,17.6,143.9,1015.3,22.6,22.7,247.8,21.4,9.0,0.31
2023-02-01,1675184400,23.7,13.1,17.8,14.2,80.5,0.0,0.0,0.0,,18.7,14.0,105.3,1012.4,53.9,21.5,241.8,21.0,8.0,0.35
2023-02-02,1675270800,23.0,18.1,20.3,18.4,89.2,0.1,100.0,4.17,['rain'],17.6,14.8,19.1,1014.7,91.6,20.5,116.0,10.0,4.0,0.38
2023-02-03,1675357200,21.2,19.7,20.2,19.4,95.3,6.9,100.0,4.17,['rain'],19.4,13.7,6.9,1015.0,100.0,19.2,18.2,1.6,1.0,0.41
2023-02-04,1675443600,23.1,19.1,20.7,19.7,94.1,1.5,100.0,4.17,['rain'],18.4,14.0,50.9,1012.9,95.7,15.9,97.8,8.5,7.0,0.45
2023-02-05,1675530000,23.2,20.1,21.6,20.4,92.9,0.1,100.0,4.17,['rain'],30.2,18.7,131.4,1011.5,97.1,19.0,101.9,8.9,5.0,0.48
2023-02-06,1675616400,25.1,20.1,21.9,20.6,92.5,0.5,100.0,4.17,['rain'],24.8,17.6,118.0,1010.8,70.9,18.3,171.8,14.9,8.0,0.5
2023-02-07,1675702800,24.7,20.9,22.1,20.8,92.2,1.1,100.0,16.67,['rain'],29.5,17.3,112.7,1011.0,73.8,21.9,155.0,13.5,7.0,0.55
2023-02-08,1675789200,25.5,20.9,22.4,21.1,92.5,0.7,100.0,4.17,['rain'],36.7,19.8,121.8,1011.3,67.7,19.7,148.5,12.9,6.0,0.58
2023-02-09,1675875600,24.2,21.0,22.6,21.2,92.3,0.2,100.0,8.33,['rain'],25.6,18.0,101.7,1011.6,62.8,22.1,169.3,14.5,6.0,0.62
2023-02-10,1675962000,24.2,21.1,22.6,21.1,91.5,10.3,100.0,4.17,['rain'],40.7,23.4,126.0,1011.3,61.2,20.4,191.8,16.4,8.0,0.65
2023-02-11,1676048400,25.7,21.0,22.7,21.3,92.0,0.1,100.0,4.17,['rain'],31.7,19.8,116.0,1009.0,45.3,17.6,215.7,18.5,8.0,0.69
2023-02-12,1676134800,27.7,21.1,23.3,21.3,88.4,0.0,0.0,0.0,,27.7,18.0,119.0,1008.0,30.5,15.1,238.4,20.8,9.0,0.72
2023-02-13,1676221200,27.7,20.1,23.1,20.8,87.0,0.0,0.0,0.0,,19.1,14.4,63.3,1008.9,59.0,20.0,240.9,20.8,8.0,0.75
2023-02-14,1676307600,22.2,16.4,19.1,17.5,90.9,4.9,100.0,4.17,['rain'],36.4,32.4,38.8,1016.7,97.6,18.2,19.1,1.6,1.0,0.79
2023-02-15,1676394000,17.5,15.6,16.7,14.2,85.6,4.5,100.0,4.17,['rain'],29.9,24.5,19.4,1021.7,100.0,19.3,30.6,2.5,1.0,0.82
2023-02-16,1676480400,18.0,15.6,16.8,14.2,84.6,0.1,100.0,4.17,['rain'],28.8,22.0,346.0,1022.7,100.0,20.6,24.5,2.2,1.0,0.86
2023-02-17,1676566800,20.1,16.1,17.8,14.7,81.9,0.0,0.0,0.0,,16.9,13.3,345.9,1019.7,96.5,22.7,97.9,8.5,4.0,0.89
2023-02-18,1676653200,21.6,15.2,19.2,16.5,84.7,0.1,100.0,4.17,['rain'],21.6,18.4,86.9,1016.5,91.3,22.1,197.4,17.1,8.0,0.93
2023-02-19,1676739600,22.1,19.5,20.2,18.0,87.3,0.8,100.0,4.17,['rain'],26.3,18.7,8.3,1018.2,89.4,21.6,95.7,8.3,4.0,0.96
2023-02-20,1676826000,22.6,18.4,19.7,16.0,79.8,0.2,100.0,8.33,['rain'],15.8,15.1,45.9,1018.4,49.1,22.1,258.0,22.3,9.0,0.0
2023-02-21,1676912400,22.6,16.7,19.3,16.2,82.3,0.3,100.0,8.33,['rain'],18.7,16.6,358.9,1019.1,79.5,22.7,133.5,11.5,5.0,0.03
2023-02-22,1676998800,19.7,18.4,19.2,17.7,91.1,0.9,100.0,4.17,['rain'],25.2,20.5,352.9,1018.6,96.2,19.8,38.8,3.3,2.0,0.06
2023-02-23,1677085200,22.7,18.7,19.8,17.9,88.9,0.4,100.0,12.5,['rain'],14.8,14.0,41.1,1016.2,68.1,22.2,165.1,14.4,7.0,0.1
2023-02-24,1677171600,21.5,18.1,19.7,17.8,88.7,0.5,100.0,4.17,['rain'],33.1,69.9,29.8,1018.1,69.1,21.6,144.3,12.6,5.0,0.13
2023-02-25,1677258000,19.1,17.1,18.1,12.5,70.4,0.2,100.0,4.17,['rain'],27.7,23.4,19.2,1025.3,80.0,21.9,180.2,15.6,9.0,0.16
2023-02-26,1677344400,20.1,15.1,17.3,11.7,70.1,0.0,0.0,0.0,,31.3,29.2,14.1,1027.4,43.9,22.7,278.4,24.0,9.0,0.19
2023-02-27,1677430800,21.1,13.5,16.9,12.0,73.3,0.1,100.0,4.17,['rain'],22.3,21.2,4.8,1025.0,74.6,22.7,233.6,20.2,9.0,0.25
2023-02-28,1677517200,21.1,15.4,18.3,14.8,80.6,0.0,0.0,0.0,,13.0,13.0,19.2,1021.6,66.4,22.7,202.7,17.6,9.0,0.26
2023-03-01,1677603600,22.6,16.7,19.4,16.8,85.2,0.3,100.0,12.5,['rain'],19.1,14.0,46.7,1020.7,85.6,21.5,174.4,15.0,7.0,0.29
2023-03-02,1677690000,25.0,18.9,20.5,17.1,81.5,0.5,100.0,16.67,['rain'],17.6,14.4,26.4,1022.4,65.2,22.7,194.7,16.8,9.0,0.33
2023-03-03,1677776400,22.4,17.2,19.6,16.7,83.7,0.2,100.0,8.33,['rain'],16.6,14.4,51.4,1022.3,35.1,22.5,245.1,21.2,9.0,0.36
2023-03-04,1677862800,22.6,18.2,19.8,17.4,86.2,0.5,100.0,16.67,['rain'],24.1,19.4,31.6,1023.4,61.0,20.5,221.3,19.1,9.0,0.39
2023-03-05,1677949200,23.0,16.7,19.3,15.9,81.4,0.0,0.0,0.0,,13.0,13.0,28.2,1021.9,45.8,20.7,222.2,19.3,9.0,0.42
2023-03-06,1678035600,25.0,17.7,20.2,17.3,83.6,0.1,100.0,4.17,['rain'],31.7,17.3,103.4,1019.1,51.8,22.1,224.4,19.3,9.0,0.46
2023-03-07,1678122000,23.5,18.3,20.7,17.8,84.3,0.1,100.0,4.17,['rain'],30.6,17.6,110.9,1018.1,36.5,20.7,264.4,23.0,9.0,0.5
2023-03-08,1678208400,25.1,18.7,21.2,18.4,84.3,0.2,100.0,8.33,['rain'],22.0,16.9,95.0,1017.8,38.5,22.0,285.3,24.5,10.0,0.52
2023-03-09,1678294800,25.5,20.1,21.9,18.5,81.3,0.2,100.0,4.17,['rain'],16.2,14.0,93.7,1018.0,63.3,22.7,197.0,17.1,9.0,0.56
2023-03-10,1678381200,26.4,19.1,21.5,18.0,81.3,0.0,0.0,0.0,,36.4,23.4,123.7,1015.1,28.9,21.2,288.6,24.9,10.0,0.59
2023-03-11,1678467600,24.9,19.2,21.9,18.7,82.6,0.0,0.0,0.0,,31.3,20.2,112.9,1015.6,61.8,22.7,278.6,23.9,9.0,0.63
2023-03-12,1678554000,24.8,20.3,22.0,19.3,84.5,0.6,100.0,8.33,['rain'],18.7,12.6,52.3,1017.9,95.1,21.4,147.5,12.7,5.0,0.66
2023-03-13,1678640400,22.1,16.4,19.5,15.0,75.6,0.3,100.0,4.17,['rain'],47.2,30.2,21.8,1020.3,96.2,21.9,37.4,3.2,1.0,0.7
2023-03-14,1678726800,24.4,16.8,19.7,14.6,73.8,0.0,0.0,0.0,,30.2,21.6,124.7,1014.7,74.8,22.7,286.0,24.5,10.0,0.74
2023-03-15,1678813200,25.2,18.2,21.5,18.7,84.6,0.0,0.0,0.0,,39.6,22.0,123.2,1013.8,54.9,22.9,289.3,25.0,10.0,0.75
2023-03-16,1678899600,25.2,20.5,22.7,20.0,85.3,0.0,0.0,0.0,,40.3,22.3,114.7,1015.3,67.9,22.7,262.4,22.7,10.0,0.81
2023-03-17,1678986000,25.6,20.2,22.6,19.9,85.0,0.0,0.0,0.0,,37.1,22.3,116.2,1014.0,32.6,22.7,288.3,24.8,10.0,0.84
2023-03-18,1679072400,27.2,20.2,23.0,19.7,82.3,0.0,0.0,0.0,,29.9,22.3,111.3,1012.9,68.9,22.1,278.0,23.9,9.0,0.88
2023-03-19,1679158800,27.2,20.2,23.1,20.1,83.5,0.0,0.0,0.0,,38.9,26.3,127.1,1011.0,48.0,22.7,292.5,25.3,10.0,0.91
2023-03-20,1679245200,28.1,21.3,23.8,21.6,87.2,0.0,0.0,0.0,,42.8,27.0,122.5,1007.8,72.9,20.6,260.2,22.6,8.0,0.95
2023-03-21,1679331600,32.9,22.6,26.7,21.6,76.0,0.0,0.0,0.0,,26.6,22.3,151.0,1004.9,35.3,20.8,296.5,25.7,10.0,0.98
2023-03-22,1679418000,36.7,25.2,29.7,20.2,59.2,0.0,0.0,0.0,,29.9,24.5,189.5,1002.9,28.5,22.7,294.9,25.4,10.0,0.0
2023-03-23,1679504400,37.5,25.7,30.0,19.8,57.5,0.0,0.0,0.0,,31.3,23.4,176.4,1002.6,29.5,22.7,302.2,26.1,10.0,0.05
2023-03-24,1679590800,38.1,25.0,29.4,20.4,60.7,0.0,0.0,0.0,,45.7,29.9,153.8,1004.2,35.5,22.0,302.7,26.2,10.0,0.08
2023-03-25,1679677200,29.7,23.3,25.3,23.1,88.1,0.1,100.0,4.17,['rain'],31.7,23.4,43.4,1007.9,55.4,19.7,255.5,22.2,10.0,0.11
2023-03-26,1679763600,24.7,21.2,22.9,21.8,93.5,4.6,100.0,4.17,['rain'],27.4,22.0,69.5,1010.2,98.8,19.1,37.7,3.0,1.0,0.14
2023-03-27,1679850000,22.6,19.1,21.2,19.8,91.9,11.2,100.0,4.17,['rain'],32.4,28.1,23.9,1013.0,100.0,17.7,34.5,2.9,1.0,0.18
